employee_id,leave_type,start_date,end_date,reason,status,decided_by,decided_at,created_at
1719,ANNUAL,2026-07-13,2026-07-21,,APPROVED,hugo.jones@nexuserp.com,2026-06-26 00:00:00,2026-06-11 00:00:00
1719,SICK,2026-07-10,2026-07-12,,APPROVED,hugo.jones@nexuserp.com,2026-07-04 00:00:00,2026-06-12 00:00:00
1720,ANNUAL,2026-02-12,2026-02-15,,REJECTED,aiko.silva@nexuserp.com,2026-02-09 00:00:00,2026-01-08 00:00:00
1721,ANNUAL,2025-10-06,2025-10-15,,APPROVED,andrew.smith@nexuserp.com,2025-10-01 00:00:00,2025-09-16 00:00:00
1722,ANNUAL,2026-11-24,2026-11-27,Personal matters,PENDING,,,2026-09-24 00:00:00
1724,ANNUAL,2025-11-07,2025-11-10,,APPROVED,hiroshi.russo2@nexuserp.com,2025-11-03 00:00:00,2025-10-07 00:00:00
1724,ANNUAL,2025-11-25,2025-12-02,,APPROVED,hiroshi.russo2@nexuserp.com,2025-11-20 00:00:00,2025-10-25 00:00:00
1725,ANNUAL,2025-11-01,2025-11-05,,REJECTED,lucas.laurent@nexuserp.com,2025-10-28 00:00:00,2025-10-07 00:00:00
1727,ANNUAL,2026-09-01,2026-09-08,,APPROVED,nicholas.smith@nexuserp.com,2026-08-28 00:00:00,2026-08-06 00:00:00
1727,SICK,2025-11-23,2025-11-24,,APPROVED,nicholas.smith@nexuserp.com,2025-11-14 00:00:00,2025-10-23 00:00:00
1728,ANNUAL,2026-08-14,2026-08-18,,APPROVED,richard.nguyen@nexuserp.com,2026-07-30 00:00:00,2026-07-19 00:00:00
1728,ANNUAL,2026-09-07,2026-09-10,,APPROVED,richard.nguyen@nexuserp.com,2026-08-20 00:00:00,2026-08-14 00:00:00
1729,ANNUAL,2025-11-01,2025-11-09,,APPROVED,camille.trabelsi@nexuserp.com,2025-10-23 00:00:00,2025-10-05 00:00:00
1731,SICK,2026-05-02,2026-05-03,,REJECTED,mark.smith@nexuserp.com,2026-04-18 00:00:00,2026-04-01 00:00:00
1731,ANNUAL,2026-07-01,2026-07-08,,REJECTED,mark.smith@nexuserp.com,2026-06-23 00:00:00,2026-05-24 00:00:00
1731,ANNUAL,2026-01-29,2026-02-01,,APPROVED,mark.smith@nexuserp.com,2026-01-19 00:00:00,2025-12-29 00:00:00
1731,ANNUAL,2026-10-23,2026-10-25,Family holiday,PENDING,,,2026-09-26 00:00:00
1732,ANNUAL,2025-12-27,2025-12-29,,APPROVED,paul.khalil@nexuserp.com,2025-12-08 00:00:00,2025-11-24 00:00:00
1734,SICK,2025-07-01,2025-07-02,,APPROVED,susan.roberts@nexuserp.com,2025-06-13 00:00:00,2025-06-04 00:00:00
1734,ANNUAL,2025-08-27,2025-09-05,,APPROVED,susan.roberts@nexuserp.com,2025-08-12 00:00:00,2025-07-23 00:00:00
1734,ANNUAL,2026-01-10,2026-01-17,,APPROVED,susan.roberts@nexuserp.com,2026-01-04 00:00:00,2025-12-19 00:00:00
1736,ANNUAL,2026-03-31,2026-04-01,,APPROVED,samuel.rivera@nexuserp.com,2026-03-27 00:00:00,2026-03-09 00:00:00
1736,ANNUAL,2025-12-07,2025-12-14,,APPROVED,samuel.rivera@nexuserp.com,2025-11-24 00:00:00,2025-11-05 00:00:00
1737,SICK,2026-04-06,2026-04-07,,APPROVED,paul.moreau@nexuserp.com,2026-03-28 00:00:00,2026-03-01 00:00:00
1737,SICK,2026-02-06,2026-02-07,,APPROVED,paul.moreau@nexuserp.com,2026-01-20 00:00:00,2026-01-01 00:00:00
1739,ANNUAL,2026-03-10,2026-03-17,,APPROVED,nicholas.brown2@nexuserp.com,2026-03-06 00:00:00,2026-02-10 00:00:00
1739,ANNUAL,2026-07-13,2026-07-21,,APPROVED,nicholas.brown2@nexuserp.com,2026-06-24 00:00:00,2026-06-21 00:00:00
1740,ANNUAL,2026-01-21,2026-01-28,,APPROVED,tariq.lopez@nexuserp.com,2026-01-04 00:00:00,2025-12-25 00:00:00
1740,ANNUAL,2026-06-25,2026-06-26,,APPROVED,tariq.lopez@nexuserp.com,2026-06-13 00:00:00,2026-06-01 00:00:00
1744,SICK,2026-05-06,2026-05-08,,APPROVED,emily.harris@nexuserp.com,2026-04-17 00:00:00,2026-04-14 00:00:00
1745,ANNUAL,2026-07-03,2026-07-10,,APPROVED,elena.scott@nexuserp.com,2026-06-25 00:00:00,2026-06-04 00:00:00
1746,ANNUAL,2026-03-06,2026-03-13,,APPROVED,emily.harris@nexuserp.com,2026-02-17 00:00:00,2026-02-07 00:00:00
1747,SICK,2025-10-14,2025-10-15,,APPROVED,kevin.hernandez@nexuserp.com,2025-10-04 00:00:00,2025-09-08 00:00:00
1747,OTHER,2025-08-24,2025-08-31,,APPROVED,kevin.hernandez@nexuserp.com,2025-08-09 00:00:00,2025-07-31 00:00:00
1749,OTHER,2025-11-23,2025-12-01,,REJECTED,clara.novak@nexuserp.com,2025-11-17 00:00:00,2025-10-24 00:00:00
1749,ANNUAL,2025-12-31,2026-01-03,,REJECTED,clara.novak@nexuserp.com,2025-12-13 00:00:00,2025-12-11 00:00:00
1751,SICK,2026-08-05,2026-08-07,,APPROVED,manon.hernandez@nexuserp.com,2026-07-20 00:00:00,2026-07-09 00:00:00
1751,ANNUAL,2025-11-24,2025-11-25,,APPROVED,manon.hernandez@nexuserp.com,2025-11-18 00:00:00,2025-10-31 00:00:00
1752,ANNUAL,2025-07-26,2025-07-29,,APPROVED,kevin.obrien@nexuserp.com,2025-07-21 00:00:00,2025-06-23 00:00:00
1753,ANNUAL,2026-05-24,2026-06-01,,APPROVED,priya.mitchell@nexuserp.com,2026-05-14 00:00:00,2026-04-20 00:00:00
1754,SICK,2025-11-25,2025-11-27,,APPROVED,karim.park@nexuserp.com,2025-11-22 00:00:00,2025-11-05 00:00:00
1754,ANNUAL,2026-03-07,2026-03-13,,APPROVED,karim.park@nexuserp.com,2026-02-18 00:00:00,2026-02-08 00:00:00
1755,UNPAID,2026-04-06,2026-04-07,,APPROVED,eric.adams2@nexuserp.com,2026-04-01 00:00:00,2026-03-10 00:00:00
1755,ANNUAL,2025-12-29,2026-01-04,,APPROVED,eric.adams2@nexuserp.com,2025-12-26 00:00:00,2025-12-02 00:00:00
1755,ANNUAL,2026-02-03,2026-02-09,,APPROVED,eric.adams2@nexuserp.com,2026-01-31 00:00:00,2026-01-10 00:00:00
1756,ANNUAL,2026-07-10,2026-07-18,,APPROVED,karim.park@nexuserp.com,2026-06-22 00:00:00,2026-06-05 00:00:00
1757,ANNUAL,2026-05-24,2026-05-26,,APPROVED,mark.smith@nexuserp.com,2026-05-14 00:00:00,2026-04-27 00:00:00
1757,SICK,2026-09-05,2026-09-07,,APPROVED,mark.smith@nexuserp.com,2026-08-27 00:00:00,2026-08-03 00:00:00
1760,ANNUAL,2025-10-03,2025-10-04,,APPROVED,andrew.smith@nexuserp.com,2025-09-20 00:00:00,2025-08-28 00:00:00
1760,OTHER,2026-02-06,2026-02-11,,APPROVED,andrew.smith@nexuserp.com,2026-01-22 00:00:00,2026-01-04 00:00:00
1760,ANNUAL,2025-11-09,2025-11-11,,APPROVED,andrew.smith@nexuserp.com,2025-11-01 00:00:00,2025-10-02 00:00:00
1762,ANNUAL,2025-10-24,2025-10-29,,REJECTED,ivan.davis@nexuserp.com,2025-10-09 00:00:00,2025-09-30 00:00:00
1763,ANNUAL,2025-12-12,2025-12-15,,REJECTED,anthony.lee@nexuserp.com,2025-12-06 00:00:00,2025-11-12 00:00:00
1763,ANNUAL,2026-06-10,2026-06-18,,APPROVED,anthony.lee@nexuserp.com,2026-05-31 00:00:00,2026-05-02 00:00:00
1763,ANNUAL,2026-01-23,2026-01-31,,REJECTED,anthony.lee@nexuserp.com,2026-01-13 00:00:00,2025-12-25 00:00:00
1764,ANNUAL,2025-12-24,2025-12-30,,APPROVED,ivan.davis@nexuserp.com,2025-12-20 00:00:00,2025-12-02 00:00:00
1766,ANNUAL,2026-01-25,2026-01-26,,APPROVED,matthew.hernandez@nexuserp.com,2026-01-15 00:00:00,2025-12-25 00:00:00
1767,ANNUAL,2024-11-24,2024-11-26,,REJECTED,aiko.silva@nexuserp.com,2024-11-18 00:00:00,2024-10-26 00:00:00
1767,SICK,2025-09-29,2025-09-29,,APPROVED,aiko.silva@nexuserp.com,2025-09-16 00:00:00,2025-09-01 00:00:00
1768,SICK,2026-04-27,2026-04-28,,APPROVED,andrew.smith@nexuserp.com,2026-04-21 00:00:00,2026-03-25 00:00:00
1768,ANNUAL,2026-02-08,2026-02-13,,APPROVED,andrew.smith@nexuserp.com,2026-02-03 00:00:00,2026-01-08 00:00:00
1768,ANNUAL,2026-08-08,2026-08-17,,APPROVED,andrew.smith@nexuserp.com,2026-07-27 00:00:00,2026-07-02 00:00:00
1770,ANNUAL,2026-09-17,2026-09-19,,APPROVED,hugo.jones@nexuserp.com,2026-08-29 00:00:00,2026-08-11 00:00:00
1770,ANNUAL,2025-10-29,2025-11-07,,APPROVED,hugo.jones@nexuserp.com,2025-10-20 00:00:00,2025-09-22 00:00:00
1771,ANNUAL,2026-01-31,2026-02-01,,APPROVED,manon.hernandez@nexuserp.com,2026-01-23 00:00:00,2025-12-26 00:00:00
1772,ANNUAL,2026-06-11,2026-06-18,,APPROVED,olivia.williams@nexuserp.com,2026-05-29 00:00:00,2026-05-20 00:00:00
1772,ANNUAL,2026-04-16,2026-04-25,,APPROVED,olivia.williams@nexuserp.com,2026-03-29 00:00:00,2026-03-16 00:00:00
1774,ANNUAL,2026-01-16,2026-01-24,,APPROVED,priya.shah@nexuserp.com,2026-01-08 00:00:00,2025-12-21 00:00:00
1774,ANNUAL,2026-03-29,2026-04-06,,APPROVED,priya.shah@nexuserp.com,2026-03-12 00:00:00,2026-03-03 00:00:00
1775,ANNUAL,2026-05-14,2026-05-16,,APPROVED,chloe.carter@nexuserp.com,2026-05-08 00:00:00,2026-04-06 00:00:00
1775,ANNUAL,2025-11-04,2025-11-13,,APPROVED,chloe.carter@nexuserp.com,2025-10-20 00:00:00,2025-09-27 00:00:00
1778,SICK,2026-06-23,2026-06-23,,APPROVED,kevin.hernandez@nexuserp.com,2026-06-15 00:00:00,2026-06-03 00:00:00
1778,SICK,2025-11-19,2025-11-21,,APPROVED,kevin.hernandez@nexuserp.com,2025-11-03 00:00:00,2025-10-15 00:00:00
1779,ANNUAL,2025-10-26,2025-11-03,,APPROVED,sandra.dubois@nexuserp.com,2025-10-11 00:00:00,2025-09-25 00:00:00
1779,ANNUAL,2026-05-12,2026-05-16,,APPROVED,sandra.dubois@nexuserp.com,2026-04-30 00:00:00,2026-04-03 00:00:00
1779,ANNUAL,2025-10-26,2025-11-01,,APPROVED,sandra.dubois@nexuserp.com,2025-10-21 00:00:00,2025-09-23 00:00:00
1780,ANNUAL,2026-03-08,2026-03-09,,APPROVED,elizabeth.russo@nexuserp.com,2026-02-22 00:00:00,2026-02-07 00:00:00
1780,ANNUAL,2025-12-03,2025-12-06,,APPROVED,elizabeth.russo@nexuserp.com,2025-11-22 00:00:00,2025-10-27 00:00:00
1780,ANNUAL,2026-05-24,2026-05-26,,APPROVED,elizabeth.russo@nexuserp.com,2026-05-07 00:00:00,2026-04-30 00:00:00
1783,ANNUAL,2025-04-24,2025-04-27,,APPROVED,mark.chen@nexuserp.com,2025-04-21 00:00:00,2025-03-31 00:00:00
1783,ANNUAL,2025-11-09,2025-11-13,,APPROVED,mark.chen@nexuserp.com,2025-11-06 00:00:00,2025-10-10 00:00:00
1784,ANNUAL,2026-10-28,2026-11-02,Wedding,PENDING,,,2026-09-24 00:00:00
1786,SICK,2026-02-02,2026-02-02,,APPROVED,hugo.jones@nexuserp.com,2026-01-21 00:00:00,2025-12-28 00:00:00
1786,ANNUAL,2026-08-16,2026-08-21,,APPROVED,hugo.jones@nexuserp.com,2026-08-11 00:00:00,2026-07-09 00:00:00
1787,ANNUAL,2025-10-04,2025-10-08,,APPROVED,amanda.martin2@nexuserp.com,2025-09-22 00:00:00,2025-08-27 00:00:00
1789,SICK,2026-03-15,2026-03-17,,APPROVED,hugo.jones@nexuserp.com,2026-02-27 00:00:00,2026-02-19 00:00:00
1789,SICK,2026-05-09,2026-05-09,,APPROVED,hugo.jones@nexuserp.com,2026-05-01 00:00:00,2026-04-06 00:00:00
1789,SICK,2025-12-06,2025-12-07,,APPROVED,hugo.jones@nexuserp.com,2025-11-22 00:00:00,2025-11-09 00:00:00
1792,ANNUAL,2026-04-02,2026-04-03,,REJECTED,jonathan.brown@nexuserp.com,2026-03-25 00:00:00,2026-03-09 00:00:00
1794,ANNUAL,2026-07-08,2026-07-12,,APPROVED,emily.harris@nexuserp.com,2026-06-24 00:00:00,2026-06-09 00:00:00
1797,SICK,2025-07-08,2025-07-10,,APPROVED,andrew.robinson2@nexuserp.com,2025-06-22 00:00:00,2025-05-31 00:00:00
1797,ANNUAL,2025-01-16,2025-01-17,,APPROVED,andrew.robinson2@nexuserp.com,2025-01-01 00:00:00,2024-12-10 00:00:00
1798,ANNUAL,2026-08-18,2026-08-24,,APPROVED,ashley.park@nexuserp.com,2026-08-09 00:00:00,2026-07-19 00:00:00
1798,SICK,2026-09-17,2026-09-19,,APPROVED,ashley.park@nexuserp.com,2026-09-13 00:00:00,2026-08-22 00:00:00
1799,SICK,2025-09-29,2025-10-01,,APPROVED,richard.carter@nexuserp.com,2025-09-25 00:00:00,2025-08-30 00:00:00
1800,SICK,2026-02-11,2026-02-12,,APPROVED,hugo.jones@nexuserp.com,2026-02-01 00:00:00,2026-01-10 00:00:00
1800,ANNUAL,2026-06-25,2026-07-01,,APPROVED,hugo.jones@nexuserp.com,2026-06-17 00:00:00,2026-05-25 00:00:00
1801,SICK,2025-12-26,2025-12-27,,APPROVED,priya.shah@nexuserp.com,2025-12-09 00:00:00,2025-12-02 00:00:00
1801,ANNUAL,2026-02-15,2026-02-22,,APPROVED,priya.shah@nexuserp.com,2026-02-03 00:00:00,2026-01-20 00:00:00
1802,ANNUAL,2025-12-14,2025-12-17,,APPROVED,olivia.williams@nexuserp.com,2025-12-01 00:00:00,2025-11-20 00:00:00
1803,ANNUAL,2026-07-29,2026-08-06,,APPROVED,anthony.lee@nexuserp.com,2026-07-10 00:00:00,2026-06-26 00:00:00
1803,ANNUAL,2026-05-10,2026-05-18,,APPROVED,anthony.lee@nexuserp.com,2026-04-23 00:00:00,2026-04-01 00:00:00
1804,ANNUAL,2026-01-31,2026-02-06,,APPROVED,richard.nguyen@nexuserp.com,2026-01-13 00:00:00,2025-12-29 00:00:00
1805,SICK,2026-06-14,2026-06-16,,APPROVED,emily.harris@nexuserp.com,2026-06-06 00:00:00,2026-05-11 00:00:00
1807,SICK,2025-08-31,2025-08-31,,APPROVED,luca.wang@nexuserp.com,2025-08-23 00:00:00,2025-07-26 00:00:00
1807,ANNUAL,2025-07-20,2025-07-22,,APPROVED,luca.wang@nexuserp.com,2025-07-10 00:00:00,2025-06-13 00:00:00
1807,ANNUAL,2025-03-17,2025-03-23,,APPROVED,luca.wang@nexuserp.com,2025-03-09 00:00:00,2025-02-11 00:00:00
1809,SICK,2025-04-15,2025-04-15,,APPROVED,wei.wilson@nexuserp.com,2025-04-01 00:00:00,2025-03-09 00:00:00
1809,ANNUAL,2025-12-06,2025-12-08,,APPROVED,wei.wilson@nexuserp.com,2025-11-19 00:00:00,2025-11-03 00:00:00
1812,ANNUAL,2026-09-09,2026-09-17,,APPROVED,susan.roberts@nexuserp.com,2026-09-06 00:00:00,2026-08-18 00:00:00
1813,ANNUAL,2026-09-16,2026-09-19,,APPROVED,joshua.roberts@nexuserp.com,2026-09-01 00:00:00,2026-08-24 00:00:00
1813,ANNUAL,2026-07-10,2026-07-16,,APPROVED,joshua.roberts@nexuserp.com,2026-06-25 00:00:00,2026-06-05 00:00:00
1814,ANNUAL,2026-05-04,2026-05-08,,APPROVED,nicholas.smith@nexuserp.com,2026-04-21 00:00:00,2026-03-31 00:00:00
1814,ANNUAL,2026-01-22,2026-01-27,,APPROVED,nicholas.smith@nexuserp.com,2026-01-13 00:00:00,2025-12-25 00:00:00
1815,ANNUAL,2026-10-27,2026-11-05,Moving house,PENDING,,,2026-09-26 00:00:00
1816,ANNUAL,2026-01-18,2026-01-26,,APPROVED,ryan.taylor@nexuserp.com,2026-01-12 00:00:00,2025-12-18 00:00:00
1818,ANNUAL,2025-03-24,2025-03-27,,APPROVED,camille.lewis@nexuserp.com,2025-03-19 00:00:00,2025-02-20 00:00:00
1821,ANNUAL,2026-02-24,2026-02-28,,APPROVED,matthew.hernandez@nexuserp.com,2026-02-12 00:00:00,2026-02-01 00:00:00
1822,ANNUAL,2026-09-13,2026-09-17,,APPROVED,priya.mitchell@nexuserp.com,2026-09-08 00:00:00,2026-08-13 00:00:00
1822,SICK,2026-09-22,2026-09-22,,APPROVED,priya.mitchell@nexuserp.com,2026-09-11 00:00:00,2026-08-22 00:00:00
1823,SICK,2025-11-10,2025-11-10,,APPROVED,amira.muller@nexuserp.com,2025-10-27 00:00:00,2025-10-03 00:00:00
1823,ANNUAL,2025-09-29,2025-10-07,,APPROVED,amira.muller@nexuserp.com,2025-09-14 00:00:00,2025-09-04 00:00:00
1824,ANNUAL,2026-03-27,2026-04-05,,APPROVED,tariq.lopez@nexuserp.com,2026-03-24 00:00:00,2026-02-22 00:00:00
1824,SICK,2026-01-09,2026-01-11,,APPROVED,tariq.lopez@nexuserp.com,2025-12-28 00:00:00,2025-12-06 00:00:00
1826,ANNUAL,2025-12-05,2025-12-07,,APPROVED,karen.lee@nexuserp.com,2025-11-22 00:00:00,2025-11-09 00:00:00
1827,ANNUAL,2026-02-25,2026-02-28,,APPROVED,wei.wilson@nexuserp.com,2026-02-20 00:00:00,2026-02-03 00:00:00
1827,OTHER,2026-06-24,2026-06-25,,APPROVED,wei.wilson@nexuserp.com,2026-06-14 00:00:00,2026-05-17 00:00:00
1827,ANNUAL,2026-02-22,2026-03-03,,APPROVED,wei.wilson@nexuserp.com,2026-02-14 00:00:00,2026-01-17 00:00:00
1829,ANNUAL,2026-08-25,2026-08-27,,APPROVED,sarah.thomas@nexuserp.com,2026-08-18 00:00:00,2026-07-29 00:00:00
1829,ANNUAL,2026-07-29,2026-08-07,,APPROVED,sarah.thomas@nexuserp.com,2026-07-25 00:00:00,2026-06-26 00:00:00
1830,ANNUAL,2026-02-22,2026-02-28,,APPROVED,aiko.silva@nexuserp.com,2026-02-12 00:00:00,2026-01-30 00:00:00
1830,SICK,2026-07-30,2026-07-30,,APPROVED,aiko.silva@nexuserp.com,2026-07-19 00:00:00,2026-07-10 00:00:00
1830,ANNUAL,2025-12-11,2025-12-16,,APPROVED,aiko.silva@nexuserp.com,2025-12-02 00:00:00,2025-11-06 00:00:00
1833,ANNUAL,2026-05-23,2026-05-24,,APPROVED,andrew.robinson2@nexuserp.com,2026-05-20 00:00:00,2026-04-22 00:00:00
1834,ANNUAL,2026-01-28,2026-02-06,,APPROVED,jonathan.brown@nexuserp.com,2026-01-14 00:00:00,2025-12-28 00:00:00
1835,ANNUAL,2026-01-03,2026-01-08,,APPROVED,adam.roberts@nexuserp.com,2025-12-28 00:00:00,2025-11-30 00:00:00
1836,ANNUAL,2026-03-08,2026-03-09,,APPROVED,mark.smith@nexuserp.com,2026-02-21 00:00:00,2026-02-15 00:00:00
1836,OTHER,2025-10-10,2025-10-19,,APPROVED,mark.smith@nexuserp.com,2025-09-27 00:00:00,2025-09-07 00:00:00
1836,ANNUAL,2026-09-15,2026-09-18,,APPROVED,mark.smith@nexuserp.com,2026-09-02 00:00:00,2026-08-09 00:00:00
1837,ANNUAL,2026-07-14,2026-07-16,,APPROVED,hugo.jones@nexuserp.com,2026-06-27 00:00:00,2026-06-13 00:00:00
1837,ANNUAL,2025-11-26,2025-11-29,,APPROVED,hugo.jones@nexuserp.com,2025-11-22 00:00:00,2025-10-23 00:00:00
1839,ANNUAL,2026-07-23,2026-07-24,,APPROVED,arjun.wang@nexuserp.com,2026-07-06 00:00:00,2026-07-02 00:00:00
1839,ANNUAL,2026-07-26,2026-08-02,,APPROVED,arjun.wang@nexuserp.com,2026-07-18 00:00:00,2026-06-29 00:00:00
1839,SICK,2026-08-15,2026-08-16,,APPROVED,arjun.wang@nexuserp.com,2026-08-04 00:00:00,2026-07-07 00:00:00
1842,SICK,2025-12-19,2025-12-20,,APPROVED,camille.lewis@nexuserp.com,2025-12-03 00:00:00,2025-11-24 00:00:00
1844,SICK,2025-10-30,2025-10-30,,APPROVED,camille.lewis@nexuserp.com,2025-10-17 00:00:00,2025-10-03 00:00:00
1844,ANNUAL,2026-02-26,2026-03-04,,APPROVED,camille.lewis@nexuserp.com,2026-02-20 00:00:00,2026-01-22 00:00:00
1845,SICK,2026-07-16,2026-07-16,,APPROVED,hana.lopez@nexuserp.com,2026-07-13 00:00:00,2026-06-24 00:00:00
1845,ANNUAL,2026-08-02,2026-08-06,,APPROVED,hana.lopez@nexuserp.com,2026-07-27 00:00:00,2026-07-12 00:00:00
1845,ANNUAL,2026-10-18,2026-10-25,Moving house,PENDING,,,2026-09-26 00:00:00
1849,ANNUAL,2026-08-25,2026-08-30,,APPROVED,sandra.dubois@nexuserp.com,2026-08-06 00:00:00,2026-08-05 00:00:00
1849,ANNUAL,2025-09-30,2025-10-08,,APPROVED,sandra.dubois@nexuserp.com,2025-09-18 00:00:00,2025-08-27 00:00:00
1852,ANNUAL,2026-07-28,2026-08-04,,APPROVED,luca.wang@nexuserp.com,2026-07-25 00:00:00,2026-07-04 00:00:00
1852,OTHER,2025-11-03,2025-11-09,,APPROVED,luca.wang@nexuserp.com,2025-10-15 00:00:00,2025-10-11 00:00:00
1852,SICK,2026-04-10,2026-04-12,,APPROVED,luca.wang@nexuserp.com,2026-03-30 00:00:00,2026-03-11 00:00:00
1853,SICK,2026-04-04,2026-04-05,,APPROVED,sharon.nielsen2@nexuserp.com,2026-03-26 00:00:00,2026-02-27 00:00:00
1853,ANNUAL,2026-09-15,2026-09-17,,REJECTED,sharon.nielsen2@nexuserp.com,2026-09-04 00:00:00,2026-08-14 00:00:00
1854,ANNUAL,2026-09-21,2026-09-22,,APPROVED,arjun.wang@nexuserp.com,2026-09-03 00:00:00,2026-08-30 00:00:00
1854,ANNUAL,2026-09-05,2026-09-08,,APPROVED,arjun.wang@nexuserp.com,2026-08-22 00:00:00,2026-08-15 00:00:00
1857,ANNUAL,2026-05-22,2026-05-24,,APPROVED,nancy.singh@nexuserp.com,2026-05-17 00:00:00,2026-04-15 00:00:00
1859,OTHER,2025-11-24,2025-11-25,,APPROVED,jennifer.rodriguez@nexuserp.com,2025-11-07 00:00:00,2025-10-28 00:00:00
1859,ANNUAL,2026-01-27,2026-01-31,,APPROVED,jennifer.rodriguez@nexuserp.com,2026-01-15 00:00:00,2026-01-07 00:00:00
1860,ANNUAL,2026-07-31,2026-08-02,,APPROVED,jacob.sato@nexuserp.com,2026-07-25 00:00:00,2026-07-08 00:00:00
1860,ANNUAL,2026-08-11,2026-08-12,,APPROVED,jacob.sato@nexuserp.com,2026-08-01 00:00:00,2026-07-03 00:00:00
1862,ANNUAL,2025-12-16,2025-12-17,,APPROVED,nicholas.brown2@nexuserp.com,2025-12-08 00:00:00,2025-11-15 00:00:00
1862,SICK,2025-12-16,2025-12-16,,APPROVED,nicholas.brown2@nexuserp.com,2025-12-02 00:00:00,2025-11-12 00:00:00
1863,ANNUAL,2026-04-03,2026-04-04,,APPROVED,elena.lee@nexuserp.com,2026-03-20 00:00:00,2026-03-03 00:00:00
1865,SICK,2026-03-26,2026-03-26,,APPROVED,kevin.hernandez@nexuserp.com,2026-03-20 00:00:00,2026-03-02 00:00:00
1865,ANNUAL,2026-01-08,2026-01-15,,APPROVED,kevin.hernandez@nexuserp.com,2026-01-04 00:00:00,2025-12-04 00:00:00
1866,ANNUAL,2025-11-10,2025-11-17,,APPROVED,hugo.jones@nexuserp.com,2025-11-05 00:00:00,2025-10-11 00:00:00
1866,ANNUAL,2026-07-02,2026-07-07,,APPROVED,hugo.jones@nexuserp.com,2026-06-28 00:00:00,2026-06-07 00:00:00
1867,ANNUAL,2026-02-04,2026-02-13,,APPROVED,hugo.jones@nexuserp.com,2026-02-01 00:00:00,2026-01-10 00:00:00
1868,UNPAID,2025-02-21,2025-02-26,,APPROVED,elizabeth.williams3@nexuserp.com,2025-02-04 00:00:00,2025-01-15 00:00:00
1869,SICK,2025-11-20,2025-11-21,,APPROVED,elizabeth.russo@nexuserp.com,2025-11-04 00:00:00,2025-10-18 00:00:00
1870,ANNUAL,2026-05-31,2026-06-05,,APPROVED,ivan.davis@nexuserp.com,2026-05-25 00:00:00,2026-04-28 00:00:00
1871,ANNUAL,2026-02-18,2026-02-24,,APPROVED,nour.obrien@nexuserp.com,2026-02-08 00:00:00,2026-01-28 00:00:00
1873,ANNUAL,2026-01-30,2026-02-01,,APPROVED,joshua.roberts@nexuserp.com,2026-01-18 00:00:00,2025-12-31 00:00:00
1873,ANNUAL,2026-07-16,2026-07-18,,APPROVED,joshua.roberts@nexuserp.com,2026-06-27 00:00:00,2026-06-18 00:00:00
1875,ANNUAL,2025-12-29,2026-01-03,,APPROVED,rayan.haddad@nexuserp.com,2025-12-26 00:00:00,2025-11-30 00:00:00
1875,ANNUAL,2026-06-25,2026-06-28,,APPROVED,rayan.haddad@nexuserp.com,2026-06-18 00:00:00,2026-06-02 00:00:00
1876,OTHER,2026-03-01,2026-03-02,,APPROVED,rayan.haddad@nexuserp.com,2026-02-18 00:00:00,2026-01-28 00:00:00
1878,SICK,2025-06-04,2025-06-04,,APPROVED,elena.scott@nexuserp.com,2025-05-23 00:00:00,2025-05-01 00:00:00
1878,ANNUAL,2025-08-08,2025-08-14,,APPROVED,elena.scott@nexuserp.com,2025-07-28 00:00:00,2025-07-03 00:00:00
1880,UNPAID,2025-11-01,2025-11-10,,APPROVED,paul.khalil@nexuserp.com,2025-10-27 00:00:00,2025-10-02 00:00:00
1881,UNPAID,2026-08-04,2026-08-05,,APPROVED,karen.lee@nexuserp.com,2026-07-28 00:00:00,2026-07-14 00:00:00
1881,ANNUAL,2026-08-24,2026-08-26,,REJECTED,karen.lee@nexuserp.com,2026-08-16 00:00:00,2026-07-30 00:00:00
1882,ANNUAL,2025-12-20,2025-12-26,,REJECTED,amanda.martin2@nexuserp.com,2025-12-07 00:00:00,2025-11-16 00:00:00
1882,SICK,2026-02-22,2026-02-22,,APPROVED,amanda.martin2@nexuserp.com,2026-02-11 00:00:00,2026-02-01 00:00:00
1882,ANNUAL,2026-07-30,2026-08-03,,APPROVED,amanda.martin2@nexuserp.com,2026-07-15 00:00:00,2026-06-23 00:00:00
1883,OTHER,2026-04-13,2026-04-14,,APPROVED,arjun.khalil@nexuserp.com,2026-03-30 00:00:00,2026-03-23 00:00:00
1883,ANNUAL,2026-03-03,2026-03-05,,REJECTED,arjun.khalil@nexuserp.com,2026-02-20 00:00:00,2026-01-27 00:00:00
1883,ANNUAL,2026-01-22,2026-01-26,,APPROVED,arjun.khalil@nexuserp.com,2026-01-11 00:00:00,2025-12-16 00:00:00
1885,ANNUAL,2026-07-18,2026-07-20,,APPROVED,sara.dubois@nexuserp.com,2026-07-13 00:00:00,2026-06-17 00:00:00
1888,OTHER,2026-04-27,2026-05-01,,APPROVED,wei.wilson@nexuserp.com,2026-04-12 00:00:00,2026-04-02 00:00:00
1893,SICK,2026-04-03,2026-04-03,,APPROVED,aiko.silva@nexuserp.com,2026-03-20 00:00:00,2026-03-08 00:00:00
1898,SICK,2026-05-16,2026-05-16,,APPROVED,sandra.dubois@nexuserp.com,2026-05-06 00:00:00,2026-04-19 00:00:00
